id,title,skills,skills_count
120198634,Техник-лаборант,"['Инициативность', 'Лабораторная работа', 'Контроль качества', 'работа с документами']",4
120253685,Заведующий агрохимической лабораторией,"['Проведение лабораторных исследований', 'Контроль качества', 'Документальное сопровождение', 'Ответственность', 'MS Office']",5
119788800,Помощник Дизайнера (Дизайн Одежды) Дома Моды AVALON,"['Adobe Photoshop', 'CorelDRAW', 'Adobe Illustrator', 'Дизайн одежды', 'Рисунок от руки', 'Дизайн', 'Разработка дизайн-концепции', 'Дизайн-мышление', 'Графический дизайн', 'Мониторинг трендов', 'Эскиз', 'Конструирование одежды']",12
120200190,Лаборант,"['Лабораторная работа', 'Навыки составления отчетности', 'Химические методы анализа', 'Ведение документации']",4
120010811,Лаборант Братского отдела лабораторного анализа и технических измерений,"['Лабораторная работа', 'Химические методы анализа']",2
119588576,Администратор стоматологической клиники,"['Деловая переписка', 'Телефонные переговоры', 'Навыки межличностного общения', 'Обучение и развитие', 'Навыки продаж']",5
119300428,Лаборант в научно-производственную лабораторию,"['Лабораторная работа', 'Ведение документации', 'Проведение лабораторных исследований', 'Уход за лабораторной аппаратурой', 'Химические методы анализа', 'ПЦР', 'ПЦР в реальном времени', 'Электрофорез', 'ДНК']",9
119452390,МРТ лаборант,"['Медицинское оборудование', 'Умение работать в коллективе', 'Медицинская документация']",3
120313228,Лаборант,"['Работа с оргтехникой', 'Лабораторная работа', 'Ведение документации', 'Умение работать в коллективе', 'Контроль качества']",5
119704839,Инженер-лаборант,"['Ведение документации', 'Производственный контроль', 'Точность и внимательность к деталям', 'Химические методы анализа', 'Работа с оргтехникой', 'Нормативно-техническая документация', 'Разработка инструкций']",7
119652321,Рентген-лаборант,"['Пользователь ПК', 'Грамотная речь', 'Клиентоориентированность', 'Internet']",4
120218184,Конструктор одежды,['Grafis12'],1
119481301,Специалист по контролю качества,"['Контроль качества готовой продукции', 'Инициативность', 'умение оперативно работать', 'способность работать в команде', 'желание учиться и развиваться', 'общительность', 'Целеустремленность', 'умение анализировать и делать выводы', 'системность мышления', 'увлеченность своей профессией', 'точность и внимательность к деталям']",11
119412023,Лаборант,"['Уход за лабораторной аппаратурой', 'Ответственность', 'Лабораторная работа', 'Ведение документации']",4
119648186,Лаборант (зерно),"['Контроль качества', 'Лабораторная работа', 'Ответственность', 'Внимательность', 'Стрессоустойчивость', 'Проведение лабораторных исследований', 'Ведение отчетности']",7
119817244,Лаборант,"['Лабораторная работа', 'ПЦР-метод', 'Электрофорез', 'Выделение ДНК', 'Лабораторная диагностика']",5
120279907,Менеджер по качеству / Контролер ОТК,"['Контроль качества', '1С: Производство', 'Лабораторная работа', 'Производственный контроль']",4
119697050,Лаборант,"['Контроль качества', 'Лабораторная работа', 'Производственный контроль', 'Разработка нового продукта', 'Управление качеством']",5
119700781,Рентген-лаборант,"['Медицинская документация', 'Медицинское оборудование', 'Точность и внимательность к деталям']",3
120034665,Лаборант Отдела молекулярной диагностики,"['Работа с оргтехникой', 'Поиск информации в интернет', 'Умение работать в коллективе']",3
120099906,Старший лаборант,['Контроль качества'],1
118905569,Инженер лаборатории,"['Лабораторная работа', 'Ведение документации', 'Ответственность', 'Химические методы анализа']",4
119502063,Лаборант химического анализа на очистных сооружениях,"['Контроль качества', 'Анализ производственных показателей', 'Ведение документации', 'Лабораторная работа', 'Химические методы анализа']",5
120244159,Инженер-лаборант (лаборатория вирусных вакцин),"['Лабораторная работа', 'Лабораторные испытания', 'Биотехнология', 'Биологические исследования', 'Биологические испытания', 'Вирусология', 'Микроорганизмы III-IV групп патогенности', 'Вакцины', 'Вирусные вакцины']",9
119040349,Лаборант в медиа-студию,"['Коммуникабельность', 'Инициативность', 'Креативность', 'Ответственность']",4
120338254,Лаборант,"['Лабораторная работа', 'Пользователь ПК', 'Работа в команде', 'Химические методы анализа', 'Контроль качества', 'Контроль за качеством блюд']",6
119757511,Лаборант на производство (без опыта),"['Контроль качества', 'Лабораторная диагностика', 'Точность и внимательность к деталям', 'Анализ производственных показателей']",4
119899724,Техник-лаборант,"['физика грунта', 'механика грунтов', 'испытания грунтов', 'Почвоведение']",4
119500006,Рентген-лаборант,"['Медицинская документация', 'Пользователь ПК', 'Составление документации']",3
120213257,Фельдшер-лаборант КЛД,"['Пользователь ПК', 'Документальное сопровождение', 'Ведение отчетности']",3
118615237,Лаборант,"['Лабораторная работа', 'Внутренний контроль', 'Первичная документация', 'Корпоративная этика']",4
120272821,Химик-лаборант (производство приправ и пряностей),"['Лабораторная работа', 'Уход за лабораторной аппаратурой', 'Химические методы анализа']",3
120343041,Химик (химик - лаборант),"['Химические методы анализа', 'Деловое общение', 'Активные продажи', 'Лабораторная работа', 'Развитие продаж', 'Научные исследования', 'Научная деятельность', 'Документальное сопровождение']",8
119486070,Лаборант,"['Безметалловая керамика', 'Керамика', 'Теория цвета', 'Лабораторная диагностика', 'Документация испытательной лаборатории', 'Проведение лабораторных исследований', 'Технология производства', 'Химия', 'Органическая химия', 'Силикаты', 'Ангобы']",11
120262529,Лаборант химического анализа 5 разряда,"['Химические методы анализа', 'Подготовка презентаций', 'Деловой этикет', 'Лабораторная работа', 'Электронная почта', 'Точность и внимательность к деталям', 'испытание пластовой воды']",7
118907611,Лаборант в школу,['Лабораторная работа'],1
119529044,Лаборант в дорожную лабораторию,['Контроль качества'],1
119709428,Рентген-лаборант КТ,"['Пользователь ПК', 'Работа в команде', 'Грамотная речь', 'Ведении документации', 'Умение быстро усваивать новую информацию', 'Работа в условиях многозадачности']",6
117461371,Лаборант на производство,"['Пользователь ПК', 'Умение работать в команде', 'Высшее образование', 'Охрана труда и техника безопасности', 'Лабораторная диагностика']",5
117336166,Фельдшер-лаборант (медицинский лабораторный техник),['Работа на ПК'],1
119825727,Лаборант 5 разряда,"['Контроль качества', 'Контроль качества продукции', 'Анализ производственных показателей', 'Бережливое производство', 'Знание технологических процессов', 'Технологии химической промышленности', 'Лабораторная работа', 'Химические методы анализа', 'Уход за лабораторной аппаратурой']",9
120313442,Лаборант физико-химического анализа,"['Лабораторная работа', 'Санитарный контроль', 'Химические методы анализа', 'Входной контроль сырья', 'Проведение лабораторных исследований']",5
120203373,Лаборант химического анализа,"['Контроль качества', 'Лабораторная работа', 'Ведение документации']",3
119786493,Лаборант (Skolkovo campus),"['Лабораторная работа', 'Intermediate English', 'Химические эксперименты', 'Химия', 'Химия в школе', 'Химический анализ', 'Учитель химии', 'Химическая лаборатория', 'Уроки химии']",9
119329000,Лаборант,"['Пользователь ПК', 'Работа в команде', 'Навыки работы с первичной документацией', 'Лабораторная работа', 'Умение работать в команде']",5
119874166,Лаборант химического анализа,"['Пользователь ПК', 'Ведение документации', 'Лабораторная работа', 'Поиск информации в интернет']",4
120168661,Лаборант (КДЛ),"['Лабораторная диагностика', 'Ведение документации', 'Медицинское оборудование']",3
120344986,Химик-лаборант,"['Microsoft Access', '1C: Предприятие', 'Позитивный настрой', 'Excel', 'Работа в программе 1С', 'Точность и внимательность к деталям', 'Работа с нормативной документацией', 'Работа на производстве', 'Планирование и организация']",9
119568214,Рентген-лаборант,['Медицинское оборудование'],1
119767222,Контролер качества (лаборант),"['Контроль качества', 'Контроль качества продукции', 'Контроль упаковки', 'Контроль маркировки']",4
120216248,Инженер-лаборант,"['Контроль качества', 'Титриметрический анализ (титрование)', 'Гравиметрический анализ', 'Спектрометрия', 'Фотометрия', 'Расчеты в соответствии с проведенными анализами']",6
119533994,Рентген лаборант,"['Пользователь ПК', 'Грамотная речь', 'Работа в команде', 'Умение работать в команде', 'Точность и внимательность к деталям', 'Дружелюбность', 'Работа с ПК', 'Внимательность к мелочам', 'Навыки разрешения спорных ситуаций']",9
119858533,Лаборант химического анализа,"['Лабораторная работа', 'Работа с оргтехникой', 'Работа с документами', 'Лабораторная диагностика', 'Навыки составления отчетности', 'Контроль качества', 'Навыки работы с первичной документацией', 'Умение работать в коллективе']",8
119922352,Инженер-лаборант в строительную лабораторию,"['Грамотная речь', 'Грамотность', 'Ведение документации', 'Должностные инструкции']",4
119631562,Лаборант фармацевтического производства,"['Умение работать в команде', 'Способность быстро обучаться', 'Лабораторная работа']",3
119765668,Инженер-лаборант,"['Контроль качества', 'Документация испытательной лаборатории', 'Лабораторная работа', 'Химические методы анализа', 'Спектрометрия', 'Спектрофотометрия']",6
120157558,Лаборант-исследователь / микробиолог / физико-химик,"['Научные исследования', 'Пользователь ПК', 'Аналитические исследования', 'Научная деятельность']",4
119638009,Лаборант - контролер,['Точность и внимательность к деталям'],1
119359768,Инженер-лаборант,['Контроль качества'],1
120240867,Лаборант,"['Контроль качества', 'Точность и внимательность к деталям', 'Лабораторная работа', 'Лабораторная диагностика']",4
118614386,Лаборант / ассистент парфюмера,"['Исполнительность', 'Ответственность', 'Уход за лабораторной аппаратурой', 'Лабораторная работа', 'Пунктуальность', 'Внимательность', 'Обучаемость', 'Работоспособность']",8
119046322,Лаборант,"['Работа в команде', 'Обучаемость', 'Пунктуальность', 'Ответственность', 'Пользователь ПК']",5
119530099,Лаборант,"['Контроль качества', 'Лабораторная работа']",2
118238878,Лаборант на гидро-пневмо испытания без опыта,"['Контроль качества', 'гидроиспытания', 'пневмо испытания']",3
120057803,Инженер-химик,"['Проведение испытаний', 'Технологии химической промышленности', 'Знание технологических процессов']",3
119383561,Лаборант в испытательную лабораторию с совмещением менеджера по качеству,"['Контроль качества', 'Лабораторная работа', 'Проведение испытаний', 'Проведение лабораторных исследований', 'Пользователь ПК', 'Управление испытательной лабораторией', 'Документация испытательной лаборатории', 'Менеджмент качества', 'ГОСТ 17025-2019', 'Грунты', 'Почва', 'Испытательная лаборатория', 'Грунтоведческая лаборатория', 'МЛСИ', 'Производственный контроль', 'Ответственность', 'Область аккредитации', 'Аккредитованная лаборатория', 'Щебень', 'Песок', 'Лаборант грунтоведческой лаборатории', 'Лаборант', 'Специалист по качеству', 'Менеджер по качеству', 'Специалист СМК', 'Грунтоведение', 'Почвоведение', 'Бетон', 'Асфальт']",29
119824476,Техник-лаборант (биоаналитическая лаборатория),"['Пользователь ПК', 'Ведение документации', 'Точность и внимательность к деталям', 'Лабораторная работа', 'GLP (Good Laboratory Practice)']",5
120248501,Рентген-лаборант,"['Работа в команде', 'Ведение документации', 'Рентгенография', 'Пользователь ПК', 'Обучаемость', 'Санэпидрежим']",6
120059721,Химик,"['Химические методы анализа', 'Исследовательский анализ данных', 'Анализ производственных показателей', 'Анализ технических рисков', 'Разработка методики испытаний']",5
